1125	9	0.36314012376203536
1125	2	0.04807692307692308
1125	10	0.07692307692307693
1125	3184	1.000000238418579
1125	13	1.0
1125	1314	0.9999992847442627
1125	1277	0.9999992251396179
1125	41	0.9999992251396179
1125	1279	0.91468745470047
1125	1203	0.8929838538169861
1125	27	0.8886740207672119
1125	3191	0.822117030620575
1125	1293	0.8164965809277259
1125	18	0.8046439290046692
1125	12511	0.7898145914077759
1125	1296	0.6666666666666667
1125	1315	0.5773502691896258
1125	1304	0.5773502691896258
1125	45	0.5773502691896258
1125	43	0.5773502691896258
1423	7	0.21794871794871798
1423	1	0.0
1423	5036	0.7291468381881714
1423	89	0.5908532656532546
1423	333	0.3563330749748679
1423	2	0.019230769230769232
1423	8185	1.0000001192092896
1423	527	1.0000001192092896
1423	11252	0.9999995827674866
1423	9719	0.9999995827674866
1423	688	0.9655353426933289
1423	3079	0.9357008934020996
1423	1697	0.8499231934547424
1423	11080	0.8119968175888062
1423	8184	0.8119968175888062
1423	793	0.7854938507080078
1423	3497	0.6976876258850098
1423	322	0.2581988897471611
1423	273	0.23570226039551587
1423	903	0.23031406816285135
193	2345	0.9538558125495911
193	2010	0.9534283876419067
193	3088	0.9436724185943604
193	9460	0.9315391182899475
193	9340	0.9315391182899475
193	7	0.9230769230769231
193	13077	0.9221668243408203
193	931	0.9193785190582275
193	706	0.36066785386697287
193	1412	0.34155379778103334
193	841	0.2590969755535537
193	710	0.24795914953354387
193	917	0.2446772615221666
193	843	0.20245779780388534
193	724	0.20006252931214213
193	6	0.15384615384615385
193	12	0.11538461538461539
193	9	0.11538461538461539
193	8	0.11538461538461539
193	3	0.038461538461538464
579	10	0.0
579	9	0.0
579	8	0.0
579	7	0.0
579	6	0.0
579	5	0.0
579	4	0.0
579	3	0.0
579	2	0.0
579	1	0.0
579	8247	0.0
579	7941	0.0
579	7919	0.0
579	7767	0.0
579	4178	0.0
579	2654	0.0
579	1284	0.0
579	1266	0.0
579	835	0.0
579	414	0.0
781	913	0.0
781	1601	0.0
781	1592	0.0
781	485	0.0
781	349	0.0
781	327	0.0
781	325	0.0
781	322	0.0
781	301	0.0
781	295	0.0
781	279	0.0
781	265	0.0
781	67	0.0
781	7	0.0
781	6	0.0
781	5	0.0
781	4	0.0
781	3	0.0
781	2	0.0
781	1	0.0
1007	4	0.0
1007	3	0.0
1007	2	0.0
1007	1	0.0
1007	3585	0.697400615682064
1007	3593	0.6558832688605699
1007	6	0.0
1007	5	0.0
1007	2445	0.8274089395999908
1007	3583	0.7977071404457092
1007	3599	0.7877345085144043
1007	2453	0.8588827848434448
1007	14509	0.6832102537155151
1007	11768	0.6402540802955627
1007	3611	0.6257032155990601
1007	11779	0.6152974963188171
1007	3588	0.5477225575051661
1007	2442	0.4743416490252569
1007	3592	0.4472135954999579
1007	2439	0.4472135954999579
1065	2317	0.6968441605567932
1065	12428	0.9444996118545532
1065	2302	0.9444996118545532
1065	12088	0.900011420249939
1065	2332	0.8926039934158325
1065	2327	0.8662906289100647
1065	2328	0.8205310106277466
1065	2305	0.7071067811865475
1065	2322	0.5
1065	2321	0.5
1065	2316	0.5
1065	2315	0.5
1065	2308	0.5
1065	7	0.0
1065	6	0.0
1065	5	0.0
1065	4	0.0
1065	3	0.0
1065	2	0.0
1065	1	0.0
353	7	0.2
353	1	0.0
353	2	0.0
353	89	0.5931780256134291
353	1444	1.0000003576278687
353	907	1.0000003576278687
353	306	1.0000003576278687
353	1059	1.000000238418579
353	5991	1.0
353	1592	1.0
353	295	1.0
353	11252	0.9999995827674866
353	9719	0.9999995827674866
353	13731	0.9533490538597107
353	3489	0.9533490538597107
353	793	0.7854938507080078
353	5036	0.7251279950141907
353	797	0.710262656211853
353	4566	0.3872983346207417
353	1937	0.2886751345948129
1158	7	0.17307692307692307
1158	1	0.0
1158	9943	1.0000008344650269
1158	8384	1.0
1158	1247	0.9999998807907104
1158	1091	0.9999998211860657
1158	2369	0.983178973197937
1158	1914	0.9392924904823303
1158	1552	0.9365140795707703
1158	6019	0.9070543050765991
1158	4169	0.9000537395477295
1158	2793	0.8805240988731384
1158	2951	0.794215977191925
1158	6839	0.7263253927230835
1158	4167	0.7071067811865475
1158	540	0.49029033784546
