1125	407	1.1173040687891382
1125	867	1.10100472240004
1125	2442	1.0912235858209347
1125	6	1.082022674022171
1125	1994	1.0786713903602791
1125	424	1.0780047941981272
1125	3730	1.0730386374969343
1125	2894	1.0705671967297694
1125	222	1.0595658225388147
1125	290	1.0582762778668537
1125	1946	1.0567370804973624
1125	2068	1.0559253518391076
1125	1093	1.0548653479120478
1125	2050	1.0547585692350474
1125	609	1.0544368998517566
1125	4365	1.0513380757545383
1125	748	1.0462357634928134
1125	5197	1.046049829033072
1125	4058	1.043673206177767
1125	3722	1.0425050973284125
1125	924	1.0415434874598184
1125	3720	1.0411364273575547
1125	2252	1.0411336669180746
1125	4108	1.0395816532222388
1125	6410	1.0393209114394473
1125	1881	1.0393106071952949
1125	8264	1.036412728781223
1125	1491	1.0346879153318944
1125	6732	1.0315205934188918
1125	928	1.0309389212708382
1423	867	1.1015934629904516
1423	407	1.1012310845150133
1423	424	1.0778007860536056
1423	6	1.0747204328725233
1423	2442	1.07422525398221
1423	1994	1.0700355192450104
1423	2894	1.0584908885706148
1423	2068	1.057164311889093
1423	2050	1.0554963534728132
1423	3730	1.0547066973358517
1423	4365	1.050549293395817
1423	290	1.0498460988131297
1423	1946	1.0476388993456742
1423	222	1.047358680563088
1423	1093	1.0450531324071908
1423	609	1.044413755469218
1423	748	1.0433290577106147
1423	5197	1.0430914823392794
1423	1491	1.0402536184942788
1423	4058	1.0398085984583827
1423	3722	1.038144605214781
1423	924	1.0367387734753226
1423	3720	1.0361996766470725
1423	4108	1.0339503556437069
1423	6410	1.0336094082174994
1423	1881	1.0336019755880188
1423	2309	1.0313554036375605
1423	8264	1.029518422009622
1423	2252	1.0277728899743546
1423	8324	1.0257394338416626
193	407	0.7658467738714976
193	867	0.7506871231342886
193	2442	0.7398554748449256
193	6	0.7313209798527872
193	1994	0.7279426699814902
193	424	0.7277581349501432
193	3730	0.7217236646479892
193	2894	0.7196216678730675
193	222	0.7083960322585958
193	290	0.7076147666003448
193	1946	0.7060201397548913
193	2068	0.7058178737066192
193	2050	0.7046160496359584
193	1093	0.7041583622821532
193	609	0.7036958669473439
193	4365	0.701053875888032
193	748	0.6958493085286999
193	5197	0.6956770096323442
193	4058	0.6933101635084428
193	3722	0.6921123539235791
193	924	0.6910999336177318
193	3720	0.690710860346586
193	2252	0.6899206970386426
193	4108	0.689089490117594
193	6410	0.6888438187997161
193	1881	0.688838925961871
193	8264	0.6858953886235717
193	1491	0.6848021778667773
193	6732	0.680875650615071
193	928	0.680264843406625
579	407	0.9692412880535057
579	867	0.9525749681787509
579	2442	0.9433779994130739
579	6	0.9339393248002978
579	1994	0.9306979530720865
579	424	0.9297337602332773
579	3730	0.92533755076713
579	2894	0.9227013642316376
579	222	0.9114671586125043
579	290	0.9103435341797932
579	1946	0.9088233093867437
579	2068	0.9076753037570832
579	1093	0.9070312057580524
579	609	0.906588120772714
579	2050	0.9065193630251325
579	4365	0.9030657828741595
579	748	0.8980695364614204
579	5197	0.8979135903591685
579	4058	0.8956391950404604
579	924	0.8935025270570853
579	3720	0.8931294510841336
579	2252	0.8931029024237659
579	4108	0.8915710442359679
579	6410	0.8913312970379137
579	1881	0.8913275905232884
579	8264	0.8885005306071097
579	1491	0.8862312312140174
579	6732	0.883670803149392
579	928	0.8830798129659959
579	1755	0.8822338740951872
781	407	0.7627582602975358
781	867	0.7463026858227706
781	2442	0.7369541503752146
781	6	0.7276457624057523
781	1994	0.7244178927346956
781	424	0.7235138875223373
781	3730	0.718978196822004
781	2894	0.7163844876093942
781	222	0.7050392729767408
781	290	0.7040952706593772
781	1946	0.7025589158408297
781	2068	0.7014922093604873
781	1093	0.7007870996227836
781	609	0.7003314419198103
781	2050	0.7003293274624423
781	4365	0.6968439396456585
781	748	0.6918394125299322
781	5197	0.6916890276533225
781	4058	0.6894388224868697
781	3722	0.6882764357874687
781	924	0.6872842393626145
781	3720	0.686922951717601
781	2252	0.6866782327032
781	4108	0.6853456803044773
781	6410	0.6851162439960184
781	1881	0.6851148117823079
781	8264	0.6822892869078605
781	1491	0.6800720463399024
781	6732	0.6774405111799972
781	928	0.6768411333700025
1007	407	1.270704941174541
1007	867	1.2623689336366608
1007	6	1.2395718404744855
1007	424	1.2389547593457995
1007	1994	1.2355627293238847
1007	2894	1.2258065610399251
1007	3730	1.2252834977075255
1007	2068	1.2175519559203973
1007	2050	1.2161458668955745
1007	290	1.2152555829215772
1007	222	1.2148024085917668
1007	1946	1.2133951408696466
1007	4365	1.2120110517840677
1007	1093	1.2111671721721082
1007	609	1.2106417971252175
1007	748	1.205882198923571
1007	5197	1.2056649057427082
1007	4058	1.2028342159731005
1007	3722	1.201429713838382
1007	924	1.2002621575836356
1007	3720	1.1997839849143765
1007	1491	1.198410123400612
1007	4108	1.1979019542648748
1007	6410	1.197597638586262
1007	1881	1.1975874733900986
1007	2252	1.195807314627698
1007	8264	1.1941118985401589
1007	2309	1.1907511733985037
1007	6732	1.188224574284199
1007	928	1.187519210678457
1065	407	0.7720846849280321
1065	867	0.7681093156058595
1065	2442	0.7459818264710169
1065	424	0.7450212383873112
1065	6	0.7439038616075851
1065	1994	0.7398397843276224
1065	2894	0.7292884329411173
1065	3730	0.7272771937740903
1065	2068	0.7241856426543715
1065	2050	0.7226464471955512
1065	290	0.7197746273296906
1065	4365	0.7178953570332193
1065	1946	0.7177373383406717
1065	222	0.7173486617143284
1065	1093	0.7155649659889425
1065	609	0.7149097588761504
1065	748	0.711420636551388
1065	5197	0.7112852386596171
1065	4058	0.7085270151321243
1065	3722	0.7069924738034611
1065	1491	0.7057924956550148
1065	924	0.705616764154064
1065	3720	0.7052210885067823
1065	4108	0.7030824078021224
1065	1881	0.7028496980749412
1065	6410	0.7028357834468204
1065	8264	0.6992260554901972
1065	2252	0.6982111344684266
1065	6732	0.6928597125787997
1065	8324	0.6926822716929457
353	407	1.0791280297452621
353	867	1.0782734087318473
353	424	1.05461877768394
353	2442	1.0523007767123391
353	6	1.0520749332770094
353	1994	1.0475329657089523
353	2894	1.0362571813315855
353	2068	1.0339065447306353
353	3730	1.032945767308852
353	2050	1.0322749830378042
353	4365	1.027402970876007
353	290	1.027354361161019
353	1946	1.0251981400760077
353	222	1.0250002465590928
353	1093	1.0227005099153643
353	609	1.022065823755139
353	748	1.0203705197635466
353	5197	1.0201525564469776
353	4058	1.016982657390197
353	1491	1.0166176059081777
353	3722	1.015353589287422
353	924	1.013966074963466
353	3720	1.0134543243140333
353	4108	1.0112449270486454
353	6410	1.0109210566411377
353	1881	1.010916980407789
353	2309	1.008027902396098
353	8264	1.0069451937349454
353	2252	1.0055231147515533
353	8324	1.002465154980578
1158	867	1.1892567496587902
1158	407	1.186519827911165
1158	424	1.1653067444439134
